year,month,day,RMM1,RMM2,phase,amplitude
2002,9,3,-0.49542999,0.25055999,8,0.55518299
2002,9,4,-0.41192999,0.24698199,8,0.48029900
2002,9,5,-0.45941001,0.16220599,8,0.48720399
2002,9,6,-0.40066999,-0.14895999,1,0.42746601
2002,9,7,-7.89802969E-02,-0.61106002,2,0.61614603
2002,9,8,-7.75168985E-02,-0.61970001,2,0.62452900
2002,9,9,0.11737100,-0.63466001,3,0.64542103
2002,9,10,0.44123301,-0.41732001,4,0.60732299
2002,9,11,0.49115399,-0.16119000,4,0.51692700
2002,9,12,0.40221700,-0.11499000,4,0.41833100
2002,9,13,0.31640899,0.20191900,5,0.37534800
2002,9,14,1.73758008E-02,0.39272001,6,0.39310399
2002,9,15,-0.11731000,0.41704100,7,0.43322700
2002,9,16,-5.92909008E-02,0.58233500,7,0.58534497
2002,9,17,-0.11276000,0.78521699,7,0.79327202
2002,9,18,-0.39190000,0.79978698,7,0.89064503
2002,9,19,-0.51668000,0.52384299,7,0.73578101
2002,9,20,-0.56345999,0.10534800,8,0.57322103
2002,9,21,-0.48725000,-0.33476001,1,0.59117001
2002,9,22,-0.52657998,-0.53973001,2,0.75404900
2002,9,23,-0.37796000,-1.0368500,2,1.1035900
2002,9,24,-0.43233001,-1.0268199,2,1.1141200
2002,9,25,-0.55710000,-1.0900700,2,1.2241800
2002,9,26,-0.70283002,-1.2355700,2,1.4214799
2002,9,27,-0.57542002,-1.0085200,2,1.1611201
2002,9,28,-0.36116001,-0.82440001,2,0.90004402
2002,9,29,-4.59806994E-02,-0.67467999,2,0.67624903
2002,9,30,-3.58738005E-02,-0.59742999,2,0.59850103
2002,10,1,-0.13533001,-0.58124000,2,0.59678400
2002,10,2,-4.22657002E-04,-0.70187998,2,0.70187801
2002,10,3,0.31444299,-0.56680000,3,0.64817601
2002,10,4,0.55815297,-0.64007002,3,0.84924901
2002,10,5,1.0137100,-0.51248997,4,1.1358900
2002,10,6,1.2349200,-0.15977000,4,1.2452101
2002,10,7,1.3304000,0.11420700,5,1.3353000
2002,10,8,1.1878700,0.29557601,5,1.2241000
2002,10,9,0.96679199,0.25917301,5,1.0009300
2002,10,10,0.65967500,0.13313200,5,0.67297399
2002,10,11,0.59368700,7.94968009E-02,5,0.59898603
2002,10,12,0.60832101,5.58815002E-02,5,0.61088198
2002,10,13,0.32609901,3.12415995E-02,5,0.32759300
2002,10,14,0.32144600,0.21934099,5,0.38915101
2002,10,15,0.25167000,0.23925500,5,0.34724799
2002,10,16,3.09120994E-02,0.17154400,6,0.17430700
2002,10,17,-0.13022999,0.22108801,7,0.25659299
2002,10,18,-0.23416001,1.45915998E-02,8,0.23461699
2002,10,19,-0.55770999,-7.78926983E-02,1,0.56312001
2002,10,20,-0.58462000,-0.10004000,1,0.59311801
2002,10,21,-0.58336997,2.20242999E-02,8,0.58378100
2002,10,22,-0.68023998,0.11130800,8,0.68929100
2002,10,23,-0.77098000,0.18241100,8,0.79226398
2002,10,24,-0.80752999,1.50875999E-02,8,0.80767399
2002,10,25,-0.87098998,-0.26607001,1,0.91072297
2002,10,26,-1.0969300,-0.58898997,1,1.2450600
2002,10,27,-1.3727601,-0.90472001,1,1.6440700
2002,10,28,-1.4561900,-1.1051100,1,1.8280500
2002,10,29,-1.3566999,-1.3992500,2,1.9489800
2002,10,30,-1.3193200,-1.3911000,2,1.9172300
2002,10,31,-1.1056100,-1.4478900,2,1.8217400
2002,11,1,-1.2412400,-1.5208400,2,1.9630600
2002,11,2,-1.2261900,-1.5724300,2,1.9940200
2002,11,3,-1.0932900,-1.8719200,2,2.1677999
2002,11,4,-0.88183999,-2.1711600,2,2.3434100
2002,11,5,-0.48241001,-2.2139699,2,2.2659099
2002,11,6,-5.13379984E-02,-2.1176500,2,2.1182699
2002,11,7,0.11232500,-1.9803400,3,1.9835300
2002,11,8,0.49277401,-2.0011001,3,2.0608799
2002,11,9,0.52003199,-1.9846100,3,2.0516100
2002,11,10,0.60468602,-1.9131900,3,2.0064800
2002,11,11,0.52983898,-1.9562000,3,2.0266800
2002,11,12,0.63007402,-2.1486399,3,2.2391200
2002,11,13,0.72670901,-2.0759301,3,2.1994500
2002,11,14,0.85487902,-1.9164200,3,2.0984399
2002,11,15,0.91334999,-1.9306099,3,2.1357601
2002,11,16,0.99914199,-2.0530200,3,2.2832401
2002,11,17,1.1140800,-2.0837300,3,2.3628600
2002,11,18,1.4791200,-2.1283500,3,2.5918400
2002,11,19,1.8521200,-1.5978400,4,2.4461100
2002,11,20,2.1222501,-1.2256300,4,2.4507401
2002,11,21,2.2839899,-1.1540600,4,2.5590000
2002,11,22,2.4112301,-0.56410003,4,2.4763300
2002,11,23,2.4480500,-8.24086964E-02,4,2.4494400
2002,11,24,2.4597499,0.50753403,5,2.5115700
2002,11,25,2.0616801,0.91485101,5,2.2555399
2002,11,26,1.8603400,1.2494100,5,2.2409599
2002,11,27,1.4937299,1.6667900,6,2.2381699
2002,11,28,1.0871900,1.9236400,6,2.2096100
2002,11,29,1.1248100,2.1107900,6,2.3917899
2002,11,30,1.0175700,2.1652501,6,2.3924401
2002,12,1,0.72954297,2.0462201,6,2.1723800
2002,12,2,1.06710000E-02,1.8140000,6,1.8140301
2002,12,3,-0.34123001,1.5381700,7,1.5755600
2002,12,4,-0.82362002,1.2344300,7,1.4839700
2002,12,5,-1.1848000,1.0287600,8,1.5691100
2002,12,6,-1.4210100,0.90926403,8,1.6870199
2002,12,7,-1.5439100,0.92464602,8,1.7996200
2002,12,8,-1.3283800,0.40739399,8,1.3894500
2002,12,9,-1.1609000,7.78718963E-02,8,1.1635100
2002,12,10,-1.0582700,-0.16410001,1,1.0709200
2002,12,11,-0.81506002,-0.26427999,1,0.85683799
2002,12,12,-0.79601002,-0.47103000,1,0.92492902
2002,12,13,-0.97179002,-0.60122001,1,1.1427300
2002,12,14,-1.1682100,-0.70326000,1,1.3635600
2002,12,15,-1.3553500,-0.90314001,1,1.6286900
2002,12,16,-1.6897000,-1.1658200,1,2.0528600
2002,12,17,-1.7473800,-1.3259400,1,2.1935000
2002,12,18,-1.4377500,-1.4773099,2,2.0614500
2002,12,19,-1.3526900,-1.5553000,2,2.0612400
2002,12,20,-1.0337800,-1.7203000,2,2.0070200
2002,12,21,-0.48954999,-1.9244800,2,1.9857700
2002,12,22,-0.18551999,-2.1559601,2,2.1639299
2002,12,23,0.29414901,-2.5237200,3,2.5408101
2002,12,24,0.65370798,-2.8378699,3,2.9121900
2002,12,25,1.0221800,-2.6879699,3,2.8757701
2002,12,26,1.4652801,-2.3224001,3,2.7460101
2002,12,27,1.6461200,-1.8673600,3,2.4893301
2002,12,28,1.8736000,-1.4065700,4,2.3428199
2002,12,29,1.8607500,-1.1250200,4,2.1744101
2002,12,30,1.7358500,-0.71030003,4,1.8755600
2002,12,31,1.4128900,-0.36115000,4,1.4583200
2003,1,1,1.2833400,1.37761002E-02,5,1.2834100
2003,1,2,0.97020102,0.15171599,5,0.98199201
2003,1,3,0.74390900,0.39174500,5,0.84075201
2003,1,4,0.67048800,0.43867001,5,0.80124098
2003,1,5,0.48564100,0.17338200,5,0.51566303
2003,1,6,0.51131701,0.25400299,5,0.57093102
2003,1,7,0.78209102,0.57112098,5,0.96842402
2003,1,8,0.81547600,0.71555102,5,1.0849000
2003,1,9,0.80391401,0.78214002,5,1.1216201
2003,1,10,0.79108399,0.82305598,6,1.1415900
2003,1,11,0.56723601,0.94468099,6,1.1019000
2003,1,12,0.15841600,1.0121000,6,1.0244200
2003,1,13,-0.10105000,0.97008097,7,0.97532898
2003,1,14,-0.33919001,0.79806602,7,0.86715400
2003,1,15,-0.56285000,0.80388498,7,0.98133999
2003,1,16,-0.77708000,0.78801000,7,1.1067100
2003,1,17,-0.92597002,0.59046102,8,1.0982100
2003,1,18,-0.84653002,0.44548899,8,0.95659602
2003,1,19,-0.86504000,0.49258399,8,0.99545401
2003,1,20,-0.33945999,0.31658900,8,0.46418199
2003,1,21,-0.28007999,0.42376399,7,0.50795698
2003,1,22,-5.98414987E-02,0.59071898,7,0.59374201
2003,1,23,0.19258700,0.66115999,6,0.68863797
2003,1,24,0.16373800,0.77007502,6,0.78728998
2003,1,25,5.32566011E-03,0.16711900,6,0.16720399
2003,1,26,-7.69253001E-02,-1.16205995E-03,1,7.69340992E-02
2003,1,27,-0.12870000,-0.30930999,2,0.33501601
2003,1,28,-0.36533001,-0.59337002,2,0.69681799
2003,1,29,-0.38356000,-0.70260000,2,0.80047601
2003,1,30,-0.11906000,-0.92031997,2,0.92798400
2003,1,31,-0.20523000,-0.72614002,2,0.75458503
2003,2,1,0.15163800,-0.82291001,3,0.83676600
2003,2,2,0.59983999,-0.58626997,4,0.83876401
2003,2,3,0.74344999,-0.28595999,4,0.79655099
2003,2,4,0.81701797,-0.33394000,4,0.88262999
2003,2,5,0.83114100,-0.13318001,4,0.84174401
2003,2,6,0.74030501,-6.87832013E-02,4,0.74349397
2003,2,7,0.19542000,-6.61631972E-02,4,0.20631599
2003,2,8,-0.12483000,1.26189999E-02,8,0.12546401
2003,2,9,-0.31033000,-0.12471000,1,0.33445001
2003,2,10,-0.55374002,-0.22509000,1,0.59773701
2003,2,11,-0.70977998,-0.76911998,2,1.0465800
2003,2,12,-0.79940999,-0.85398000,2,1.1697700
2003,2,13,-0.69259000,-0.76776999,2,1.0340000
2003,2,14,-0.74448001,-0.43403000,1,0.86176598
2003,2,15,-0.49228999,-0.22059000,1,0.53944701
2003,2,16,-0.35826001,1.33031998E-02,8,0.35850301
2003,2,17,-0.11514000,0.54736400,7,0.55934203
2003,2,18,0.36583999,0.31284100,5,0.48136100
2003,2,19,0.45269901,0.23365299,5,0.50944102
2003,2,20,0.45288900,7.28818998E-02,5,0.45871499
2003,2,21,0.20485500,0.39222699,6,0.44250199
2003,2,22,2.53369994E-02,0.62754703,6,0.62805903
2003,2,23,8.87626037E-02,0.69286299,6,0.69852602
2003,2,24,0.63442898,0.63885701,6,0.90035403
2003,2,25,0.89491099,0.22673699,5,0.92318797
2003,2,26,0.97832000,-6.37411028E-02,4,0.98039401
2003,2,27,1.0191300,-0.10361000,4,1.0243900
2003,2,28,1.1888500,0.11967700,5,1.1948600
2003,3,1,1.2187047,0.28548574,5,1.2516961
2003,3,2,1.0807823,0.73513252,5,1.3070999
2003,3,3,1.1082442,0.82832360,5,1.3835914
2003,3,4,1.1926955,0.81044602,5,1.4419935
2003,3,5,1.0461128,0.90746689,5,1.3848640
2003,3,6,0.76814961,1.0951051,6,1.3376505
2003,3,7,0.69037557,1.0537518,6,1.2597663
2003,3,8,0.83142877,1.0125179,6,1.3101398
2003,3,9,0.57125759,0.99603546,6,1.1482255
2003,3,10,0.55594844,1.0068477,6,1.1501396
2003,3,11,0.36223876,0.70263648,6,0.79051560
2003,3,12,-0.56692064,0.73006207,7,0.92433202
2003,3,13,-1.2181886,0.69985878,8,1.4049149
2003,3,14,-1.8139697,0.43485060,8,1.8653635
2003,3,15,-1.9643251,-1.92260090E-02,1,1.9644191
2003,3,16,-2.2473221,-0.31561375,1,2.2693763
2003,3,17,-2.2693410,-0.53377903,1,2.3312719
2003,3,18,-1.9835916,-1.0102006,1,2.2260146
2003,3,19,-1.6402692,-1.0311443,1,1.9374574
2003,3,20,-1.4638444,-1.0172933,1,1.7826178
2003,3,21,-1.2303370,-1.2820635,2,1.7769119
2003,3,22,-1.0648090,-1.3243777,2,1.6993512
2003,3,23,-0.87905693,-1.3445778,2,1.6064341
2003,3,24,-0.56552434,-1.5075519,2,1.6101336
2003,3,25,-0.30275169,-1.4827297,2,1.5133228
2003,3,26,9.22134495E-05,-1.1969823,3,1.1969823
2003,3,27,0.42687982,-1.0216886,3,1.1072823
2003,3,28,0.58013153,-0.82305765,3,1.0069640
2003,3,29,0.68706334,-0.68654084,4,0.97128493
2003,3,30,1.0222239,-0.19558589,4,1.0407668
2003,3,31,1.5052484,0.11824510,5,1.5098857
2003,4,1,1.8548714,0.26789349,5,1.8741170
2003,4,2,1.8237898,0.51643765,5,1.8954992
2003,4,3,1.3676049,0.58461469,5,1.4873189
2003,4,4,1.1051590,0.71338469,5,1.3154064
2003,4,5,0.89345908,0.87786108,5,1.2525611
2003,4,6,0.58530509,1.0718451,6,1.2212428
2003,4,7,0.11790135,1.5153800,6,1.5199597
2003,4,8,-6.21853508E-02,1.3197670,7,1.3212312
2003,4,9,-0.52824521,0.94112247,7,1.0792379
2003,4,10,-1.0048736,0.88744467,8,1.3406451
2003,4,11,-1.2488682,0.48847002,8,1.3409977
2003,4,12,-1.2312435,0.37765810,8,1.2878611
2003,4,13,-0.94837606,0.19199088,8,0.96761441
2003,4,14,-0.73936641,-0.23428583,1,0.77559817
2003,4,15,-0.77706945,-0.37212405,1,0.86157602
2003,4,16,-0.93311459,-0.30255911,1,0.98094082
2003,4,17,-0.65972871,-0.21432756,1,0.69367015
2003,4,18,-0.22736020,-0.38482723,2,0.44697276
2003,4,19,0.11090167,-0.56472218,3,0.57550877
2003,4,20,2.86817998E-02,-0.63820350,3,0.63884765
2003,4,21,-0.41571006,-0.72204947,2,0.83316880
2003,4,22,-0.56566596,-0.80590987,2,0.98461604
2003,4,23,-0.39653528,-0.98223293,2,1.0592552
2003,4,24,-0.47675523,-0.83253580,2,0.95938075
2003,4,25,-0.65030956,-0.83066052,2,1.0549405
2003,4,26,-0.62731081,-0.77115291,2,0.99408031
2003,4,27,-0.53433174,-1.0300488,2,1.1603926
2003,4,28,-0.38200811,-1.1836482,2,1.2437658
2003,4,29,-0.33030453,-1.7102987,2,1.7419020
2003,4,30,-0.20781909,-2.0348244,2,2.0454092
2003,5,1,0.15459917,-1.7538377,3,1.7606385
2003,5,2,0.15356909,-1.4778216,3,1.4857793
2003,5,3,0.22766949,-1.0856584,3,1.1092734
2003,5,4,0.44912261,-0.85846430,3,0.96885091
2003,5,5,0.54368085,-1.2368505,3,1.3510692
2003,5,6,0.60441357,-1.2505059,3,1.3889135
2003,5,7,0.49499589,-1.1432585,3,1.2458173
2003,5,8,0.71813595,-1.1751794,3,1.3772311
2003,5,9,1.1949750,-1.0954607,4,1.6211106
2003,5,10,1.5172372,-0.97961646,4,1.8060058
2003,5,11,1.8681345,-0.82593298,4,2.0425699
2003,5,12,2.1852419,-0.26872379,4,2.2017028
2003,5,13,2.4422321,0.61520505,5,2.5185263
2003,5,14,2.5115449,1.4114923,5,2.8810015
2003,5,15,2.2805219,1.8891119,5,2.9613380
2003,5,16,2.0678332,2.3236208,6,3.1104901
2003,5,17,1.5937568,2.3250933,6,2.8188863
2003,5,18,0.92940599,2.2714906,6,2.4542749
2003,5,19,0.41084242,2.4894845,6,2.5231576
2003,5,20,-0.11018661,2.6716290,7,2.6739004
2003,5,21,-0.45129091,3.1405721,7,3.1728311
2003,5,22,-0.42391014,3.4034739,7,3.4297717
2003,5,23,-0.43012664,3.2379770,7,3.2664206
2003,5,24,-0.64501345,2.8687301,7,2.9403493
2003,5,25,-1.2303197,2.6770406,7,2.9462235
2003,5,26,-1.6573131,2.5155265,7,3.0124011
2003,5,27,-1.4579105,2.2598660,7,2.6893303
2003,5,28,-1.2044753,1.8582752,7,2.2144859
2003,5,29,-1.1054701,1.5816369,7,1.9296733
2003,5,30,-1.1749904,1.3894711,7,1.8196791
2003,5,31,-1.3155519,1.2668327,8,1.8263465
2003,6,1,-1.4881855,0.94417262,8,1.7624296
2003,6,2,-1.7381799,0.69021755,8,1.8702059
2003,6,3,-1.7599125,0.59452337,8,1.8576194
2003,6,4,-2.0060780,0.62283128,8,2.1005399
2003,6,5,-1.8756676,0.41661918,8,1.9213798
2003,6,6,-1.6872700,0.30307057,8,1.7142730
2003,6,7,-1.7097607,0.27061492,8,1.7310442
2003,6,8,-1.8772920,0.21958227,8,1.8900905
2003,6,9,-2.0318680,0.12173835,8,2.0355117
2003,6,10,-2.0049133,-0.19460543,1,2.0143359
2003,6,11,-1.9119928,-0.41874242,1,1.9573098
2003,6,12,-1.8267533,-0.54644156,1,1.9067317
2003,6,13,-1.7098457,-0.40062600,1,1.7561531
2003,6,14,-1.6146649,-0.34498194,1,1.6511073
2003,6,15,-1.7143906,-0.48219353,1,1.7809116
2003,6,16,-1.8352894,-0.78380603,1,1.9956549
2003,6,17,-1.9585326,-0.82998204,1,2.1271389
2003,6,18,-1.8394314,-0.87337738,1,2.0362456
2003,6,19,-1.5532655,-0.92952889,1,1.8101541
2003,6,20,-1.5196484,-0.98294020,1,1.8098351
2003,6,21,-1.2799431,-1.0847627,1,1.6777856
2003,6,22,-1.2032573,-1.2135335,2,1.7089446
2003,6,23,-0.96331382,-1.3665183,2,1.6719288
2003,6,24,-0.61843699,-1.1520830,2,1.3075777
2003,6,25,-0.71917510,-0.75674295,2,1.0439698
2003,6,26,-0.86585027,-0.56864220,1,1.0358815
2003,6,27,-0.82105023,-0.35536885,1,0.89465666
2003,6,28,-0.55493128,-0.31603670,1,0.63861406
2003,6,29,-0.38786644,-0.74449229,2,0.83946955
2003,6,30,-0.64175802,-0.98521626,2,1.1757995
2003,7,1,-0.99667513,-1.4316247,2,1.7443939
2003,7,2,-1.0031389,-1.5289330,2,1.8286400
2003,7,3,-1.2098330,-1.1925327,1,1.6987731
2003,7,4,-0.92728305,-1.0892506,2,1.4304967
2003,7,5,-0.81168240,-0.94611579,2,1.2465807
2003,7,6,-0.74708790,-0.95316464,2,1.2110587
2003,7,7,-0.77570456,-0.99748397,2,1.2636027
2003,7,8,-0.67780781,-1.1167958,2,1.3063905
2003,7,9,-0.59511197,-0.84841710,2,1.0363252
2003,7,10,-0.61284149,-0.83944088,2,1.0393438
2003,7,11,-0.20829400,-0.77844578,2,0.80583137
2003,7,12,-0.13653041,-0.58036423,2,0.59620732
2003,7,13,-0.25001773,-0.25578541,2,0.35768008
2003,7,14,-0.22593294,-0.44999838,2,0.50353175
2003,7,15,-0.28539768,-0.49186683,2,0.56866932
2003,7,16,-0.28500432,-0.39408568,2,0.48634452
2003,7,17,2.90771518E-02,-0.30241156,3,0.30380625
2003,7,18,0.67246234,-0.29145831,4,0.73290759
2003,7,19,1.0143237,-0.39049584,4,1.0868945
2003,7,20,1.1350086,-0.42351472,4,1.2114491
2003,7,21,1.2446271,-0.20825814,4,1.2619303
2003,7,22,1.2839928,2.16563176E-02,5,1.2841754
2003,7,23,1.1292307,0.18440226,5,1.1441880
2003,7,24,1.0004070,5.79482429E-02,5,1.0020839
2003,7,25,0.75814897,0.43912262,5,0.87613845
2003,7,26,0.25152805,0.63378155,6,0.68186909
2003,7,27,-0.14442091,0.63689834,7,0.65306729
2003,7,28,-0.24875888,0.76288205,7,0.80241513
2003,7,29,-0.38488561,0.91176516,7,0.98967296
2003,7,30,-0.43597132,0.85498279,7,0.95972216
2003,7,31,-0.39050657,0.59028870,7,0.70776844
2003,8,1,3.97132151E-02,0.59221458,6,0.59354466
2003,8,2,0.45758915,0.68314403,6,0.82223696
2003,8,3,0.41308507,0.89658844,6,0.98717278
2003,8,4,0.28038889,1.0200164,6,1.0578523
2003,8,5,6.66995794E-02,0.91138470,6,0.91382211
2003,8,6,-3.40726227E-02,0.57972097,7,0.58072144
2003,8,7,-0.21675670,0.27254081,7,0.34822688
2003,8,8,-3.03016640E-02,0.34845224,7,0.34976727
2003,8,9,6.91046119E-02,0.28019086,6,0.28858685
2003,8,10,9.45795029E-02,0.21898746,6,0.23853886
2003,8,11,0.27791253,-1.28015885E-02,4,0.27820721
2003,8,12,1.50222024E-02,-0.22123817,3,0.22174759
2003,8,13,-0.26191592,-0.20880279,1,0.33496052
2003,8,14,-0.41549921,-0.51158708,2,0.65906066
2003,8,15,-0.66443366,-0.40966672,1,0.78057599
2003,8,16,-0.39318803,-0.52260917,2,0.65400088
2003,8,17,-0.13107558,-0.29388881,2,0.32179409
2003,8,18,0.19433755,-2.34496947E-02,4,0.19574721
2003,8,19,0.68171877,-0.12003968,4,0.69220662
2003,8,20,0.67653608,-0.28576481,4,0.73441309
2003,8,21,0.70911497,-0.13264854,4,0.72141504
2003,8,22,0.71936339,-9.63260010E-02,4,0.72578400
2003,8,23,1.1147130,1.73822157E-02,5,1.1148485
2003,8,24,0.97620720,-7.39461854E-02,4,0.97900385
2003,8,25,0.67757297,-0.38894051,4,0.78126812
2003,8,26,0.29602891,-0.68982160,3,0.75065768
2003,8,27,-1.71010271E-02,-0.65360850,2,0.65383220
2003,8,28,-3.91310528E-02,-0.49812508,2,0.49965972
2003,8,29,-0.32860029,-0.28970826,1,0.43807420
2003,8,30,-0.43288124,-0.11416285,1,0.44768217
2003,8,31,-0.19273853,1.16591882E-02,8,0.19309086
2003,9,1,-0.31485453,-0.23797771,1,0.39467299
2003,9,2,-0.31123772,-0.27701080,1,0.41665801
2003,9,3,-0.23957010,-0.15985672,1,0.28800693
2003,9,4,-0.14045194,-8.66809487E-02,1,0.16504645
2003,9,5,-2.54796986E-02,-0.17671980,2,0.17854719
2003,9,6,0.40217456,-0.35675853,4,0.53760678
2003,9,7,0.78748024,-0.34731540,4,0.86067015
2003,9,8,1.0786860,-0.21973695,4,1.1008396
2003,9,9,1.1564345,-0.37548339,4,1.2158654
2003,9,10,1.1773065,-0.52447522,4,1.2888464
2003,9,11,1.1164498,-0.45737833,4,1.2065053
2003,9,12,0.86872649,-0.32876334,4,0.92885470
2003,9,13,1.1157919,-0.18365498,4,1.1308054
2003,9,14,0.97003347,-0.17158458,4,0.98509198
2003,9,15,1.0898759,-5.10835685E-02,4,1.0910724
2003,9,16,1.1664381,7.23902807E-02,5,1.1686822
2003,9,17,1.1751088,0.15858214,5,1.1857610
2003,9,18,0.97866905,0.11915180,5,0.98589569
2003,9,19,0.75734252,0.24243949,5,0.79520100
2003,9,20,0.51671815,0.32465592,5,0.61024511
2003,9,21,3.81812118E-02,0.63654321,6,0.63768727
2003,9,22,-0.40904468,0.61336702,7,0.73724937
2003,9,23,-0.40814543,0.70254648,7,0.81249875
2003,9,24,-0.17281045,0.53216863,7,0.55952382
2003,9,25,1.99163519E-02,0.44571388,6,0.44615862
2003,9,26,0.40321255,0.25570762,5,0.47745863
2003,9,27,0.62550598,8.47926289E-02,5,0.63122702
2003,9,28,0.84956461,-3.31109352E-02,4,0.85020959
2003,9,29,1.1476570,-0.12949377,4,1.1549395
2003,9,30,1.0415990,-8.90073180E-02,4,1.0453950
2003,10,1,0.73970819,0.12680812,5,0.75049883
2003,10,2,0.52304959,0.28168893,5,0.59407872
2003,10,3,0.38301536,0.13851112,5,0.40729117
2003,10,4,0.22902100,-0.15501508,4,0.27655071
2003,10,5,0.42961246,-0.51987094,3,0.67441285
2003,10,6,0.57162148,-0.80145973,3,0.98442310
2003,10,7,0.59956855,-0.62175035,3,0.86374533
2003,10,8,0.73090112,-0.62884587,4,0.96419066
2003,10,9,1.0736541,-0.40033942,4,1.1458641
2003,10,10,1.1009145,-0.13948724,4,1.1097159
2003,10,11,1.0198494,-3.96587513E-02,4,1.0206202
2003,10,12,1.0041730,4.73408177E-02,5,1.0052884
2003,10,13,0.99568701,0.32993859,5,1.0489290
2003,10,14,0.85208142,0.53897315,5,1.0082335
2003,10,15,1.0187021,0.65456486,5,1.2108712
2003,10,16,1.1776848,0.85310477,5,1.4542109
2003,10,17,1.1909939,0.99781716,5,1.5537392
2003,10,18,1.2596499,1.0940500,5,1.6684314
2003,10,19,1.1533749,1.1497324,5,1.6285448
2003,10,20,1.0806807,1.3199055,6,1.7058785
2003,10,21,0.75695026,1.4374921,6,1.6246099
2003,10,22,0.84452361,1.5798453,6,1.7914048
2003,10,23,0.64435667,1.6365551,6,1.7588371
2003,10,24,6.19900152E-02,1.4429990,6,1.4443299
2003,10,25,-0.48784301,1.2513942,7,1.3431226
2003,10,26,-0.94378155,1.0667286,7,1.4243011
2003,10,27,-1.2565644,0.94504422,8,1.5722795
2003,10,28,-1.3658254,0.71293139,8,1.5406979
2003,10,29,-1.3426507,0.63278681,8,1.4842944
2003,10,30,-1.2083565,0.38182271,8,1.2672466
2003,10,31,-0.94319695,0.26689047,8,0.98023009
2003,11,1,-0.64300245,9.23674032E-02,8,0.64960289
2003,11,2,-0.25164011,2.05246303E-02,8,0.25247577
2003,11,3,-0.28930819,-9.64271426E-02,1,0.30495477
2003,11,4,-0.48449695,-0.31983668,1,0.58054525
2003,11,5,-0.45350131,-0.17144363,1,0.48482612
2003,11,6,-0.15711954,-0.42220426,2,0.45049194
2003,11,7,-3.92017402E-02,-0.55123115,2,0.55262333
2003,11,8,7.66093880E-02,-0.79047030,3,0.79417396
2003,11,9,0.16088094,-0.71107239,3,0.72904497
2003,11,10,0.47859511,-0.49990609,3,0.69206893
2003,11,11,0.66713667,-0.56450021,4,0.87391752
2003,11,12,0.75462329,-0.46074700,4,0.88416296
2003,11,13,0.54031312,-0.19231890,4,0.57351971
2003,11,14,0.64132136,-0.22359657,4,0.67918223
2003,11,15,0.59991086,-0.15705405,4,0.62012821
2003,11,16,0.47830585,-8.41542110E-02,4,0.48565257
2003,11,17,6.87731877E-02,-0.12967834,3,0.14678632
2003,11,18,-8.15035701E-02,-8.20603147E-02,2,0.11565781
2003,11,19,-0.22038537,-0.16702896,1,0.27652916
2003,11,20,-0.44080266,-0.14437912,1,0.46384516
2003,11,21,-0.52768457,1.31499441E-02,8,0.52784836
2003,11,22,-0.62835324,1.48983933E-02,8,0.62852985
2003,11,23,-0.69541407,6.51391074E-02,8,0.69845819
2003,11,24,-0.46859369,0.24876654,8,0.53053260
2003,11,25,-0.10518692,0.41873130,7,0.43174088
2003,11,26,-9.77326836E-03,0.26145786,7,0.26164046
2003,11,27,-0.17970052,6.55864030E-02,8,0.19129521
2003,11,28,-0.33657292,-0.21484604,1,0.39929956
2003,11,29,-0.29780540,-0.56202340,2,0.63604903
2003,11,30,-0.26102880,-0.49038503,2,0.55552995
2003,12,1,-0.24637574,-0.59537935,2,0.64434278
2003,12,2,-0.29988322,-0.69278258,2,0.75490242
2003,12,3,-0.15458813,-1.0796529,2,1.0906640
2003,12,4,-0.24504255,-1.3755428,2,1.3971986
2003,12,5,-0.16520639,-1.5157682,2,1.5247446
2003,12,6,-5.81942759E-02,-1.5801876,2,1.5812588
2003,12,7,0.20800091,-1.6624500,3,1.6754117
2003,12,8,0.11619762,-1.4936182,3,1.4981313
2003,12,9,0.20908014,-1.7039363,3,1.7167159
2003,12,10,0.34668708,-1.8576179,3,1.8896921
2003,12,11,0.86057019,-1.8498296,3,2.0402083
2003,12,12,0.93255275,-1.7852212,3,2.0141175
2003,12,13,1.1540928,-1.4079024,3,1.8204722
2003,12,14,1.3887982,-1.0740722,4,1.7556741
2003,12,15,1.8996134,-0.51813930,4,1.9690098
2003,12,16,2.1042836,-0.35356021,4,2.1337793
2003,12,17,2.1027539,5.91326281E-02,5,2.1035850
2003,12,18,2.0878448,0.39450592,5,2.1247897
2003,12,19,2.0719182,0.27896634,5,2.0906141
2003,12,20,2.0869021,0.24612814,5,2.1013663
2003,12,21,1.9101503,0.33989418,5,1.9401551
2003,12,22,1.8836710,1.0878432,5,2.1752286
2003,12,23,1.4850316,1.6886812,6,2.2487693
2003,12,24,0.83791041,2.0032616,6,2.1714399
2003,12,25,0.43109217,2.3318715,6,2.3713846
2003,12,26,0.17973059,2.5065892,6,2.5130246
2003,12,27,-7.38294944E-02,2.3855147,7,2.3866570
2003,12,28,-0.17606807,2.2130389,7,2.2200317
2003,12,29,-0.32913965,2.0198793,7,2.0465205
2003,12,30,-0.18264267,1.8261590,7,1.8352698
2003,12,31,0.27227661,1.6050605,6,1.6279907
2004,1,1,0.69561547,1.7525076,6,1.8855143
2004,1,2,0.82359844,1.6669703,6,1.8593290
2004,1,3,0.70253098,1.5965786,6,1.7443087
2004,1,4,-3.64206359E-02,1.6040113,7,1.6044247
